400,900,Ready,Jab,Hook,Uppercut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.00881958,-0.2560686,0.20668863,-7.74E-04,0.002624512,0.001251221,-0.38679972,-0.002903581,-0.002922759,0.001159668,-0.005462647,-4.58E-04,-0.26229215,-0.38262582,0.20616409,-0.007239103,0.004757166,0.001569063,0.001159668,-0.005462647,-4.58E-04,-0.26229215,-0.38262582,0.20616409,-0.007239103,0.004757166,0.001569063,0.001159668,-0.005462647,-4.58E-04,-0.26229215,-0.38262582,0.20616409,-0.007239103,0.004757166,0.001569063,0.001464844,-0.006408691,-0.00100708,-0.26524,-0.38141862,0.2064543,-0.003314674,6.81E-04,-2.17E-04,0.001342773,-0.00579834,-7.93E-04,-0.2642367,-0.3815326,0.20670396,0.0040133,-4.56E-04,9.99E-04,0.001342773,-0.00579834,-7.93E-04,-0.2642367,-0.3815326,0.20670396,0.0040133,-4.56E-04,9.99E-04,0.001342773,-0.00579834,-7.93E-04,-0.2642367,-0.3815326,0.20670396,0.0040133,-4.56E-04,9.99E-04,0.001342773,-0.00579834,-7.93E-04,-0.2642367,-0.3815326,0.20670396,0.0040133,-4.56E-04,9.99E-04,0.003356934,-0.008270264,8.54E-04,-0.25874886,-0.3879628,0.20894423,0.007161945,-0.003699809,4.98E-04,0.003356934,-0.008270264,8.54E-04,-0.25874886,-0.3879628,0.20894423,0.007161945,-0.003699809,4.98E-04,0.003356934,-0.008270264,8.54E-04,-0.25874886,-0.3879628,0.20894423,0.007161945,-0.003699809,4.98E-04,0.003753662,-0.008453369,2.44E-04,-0.25668815,-0.38959992,0.20973018,0.002415687,-0.002611995,0.001939744,0.004241943,-0.008514404,8.85E-04,-0.25724915,-0.3898249,0.20755616,-9.30E-04,-4.95E-04,-0.004339606,0.004241943,-0.008514404,8.85E-04,-0.25724915,-0.3898249,0.20755616,-9.30E-04,-4.95E-04,-0.004339606,0.004241943,-0.008514404,8.85E-04,-0.25724915,-0.3898249,0.20755616,-9.30E-04,-4.95E-04,-0.004339606,0.004241943,-0.008514404,8.85E-04,-0.25724915,-0.3898249,0.20755616,-9.30E-04,-4.95E-04,-0.004339606,0.004547119,-0.007446289,-0.001190186,-0.2592929,-0.38684046,0.20348284,8.70E-04,0.003661752,-0.003501147,0.004547119,-0.007446289,-0.001190186,-0.2592929,-0.38684046,0.20348284,8.70E-04,0.003661752,-0.003501147,0.004547119,-0.007446289,-0.001190186,-0.2592929,-0.38684046,0.20348284,8.70E-04,0.003661752,-0.003501147,0.003814697,-0.006439209,-3.05E-04,-0.25822413,-0.38134733,0.20206898,0.002242684,0.004027993,2.93E-04,0.002929688,-0.006561279,-0.001037598,-0.25822413,-0.38134733,0.20206898,0.002242684,0.004027993,2.93E-04,0.002929688,-0.006561279,-0.001037598,-0.25822413,-0.38134733,0.20206898,0.002242684,0.004027993,2.93E-04,0.002929688,-0.006561279,-0.001037598,-0.25822413,-0.38134733,0.20206898,0.002242684,0.004027993,2.93E-04,0.0027771,-0.004852295,3.05E-05,-0.25759357,-0.3798172,0.20129646,1.47E-04,0.002375782,-0.003267899,0.001953125,-0.004089356,-9.16E-05,-0.25779605,-0.37930542,0.20074055,-8.10E-04,0.002047122,-0.0022237,0.001953125,-0.004089356,-9.16E-05,-0.25779605,-0.37930542,0.20074055,-8.10E-04,0.002047122,-0.0022237,0.001953125,-0.004089356,-9.16E-05,-0.25779605,-0.37930542,0.20074055,-8.10E-04,0.002047122,-0.0022237,0.00201416,-0.003936768,-6.41E-04,-0.2582573,-0.3796268,0.20080428,7.80E-04,-8.97E-04,0.001008466,0.001281738,-0.003723145,-9.16E-04,-0.257947,-0.38038915,0.20181186,0.001446754,-0.002331793,0.002442285,0.001281738,-0.003723145,-9.16E-04,-0.257947,-0.38038915,0.20181186,0.001446754,-0.002331793,0.002442285,0.001281738,-0.003723145,-9.16E-04,-0.257947,-0.38038915,0.20181186,0.001446754,-0.002331793,0.002442285,0.001220703,-0.004364014,-0.001159668,-0.25887477,-0.38392025,0.20505023,-0.003057599,-0.003134191,0.004788637,0.002075195,-0.004547119,-0.001403809,-0.25887477,-0.38392025,0.20505023,-0.003057599,-0.003134191,0.004788637,0.002075195,-0.004547119,-0.001403809,-0.25887477,-0.38392025,0.20505023,-0.003057599,-0.003134191,0.004788637,0.002075195,-0.004547119,-0.001403809,-0.25887477,-0.38392025,0.20505023,-0.003057599,-0.003134191,0.004788637,0.002075195,-0.004547119,-0.001403809,-0.25887477,-0.38392025,0.20505023,-0.003057599,-0.003134191,0.004788637,0.002593994,-0.005828857,-0.001525879,-0.2613335,-0.3847371,0.20874913,-0.005725831,0.00134477,0.004873917,0.002593994,-0.005828857,-0.001525879,-0.2613335,-0.3847371,0.20874913,-0.005725831,0.00134477,0.004873917,0.002593994,-0.005828857,-0.001525879,-0.2613335,-0.3847371,0.20874913,-0.005725831,0.00134477,0.004873917,0.001434326,-0.004821777,-3.05E-04,-0.2614046,-0.38230824,0.20908824,0.002676576,7.16E-04,-0.001568705,0.001434326,-0.004821777,-3.05E-04,-0.2614046,-0.38230824,0.20908824,0.002676576,7.16E-04,-0.001568705,0.001434326,-0.004821777,-3.05E-04,-0.2614046,-0.38230824,0.20908824,0.002676576,7.16E-04,-0.001568705,0.001434326,-0.004821777,-3.05E-04,-0.2614046,-0.38230824,0.20908824,0.002676576,7.16E-04,-0.001568705,0.001861572,-0.005187988,-6.41E-04,-0.26094827,-0.3826416,0.20793028,0.002037138,-3.54E-04,-0.004896835,0.001861572,-0.005187988,-6.41E-04,-0.26094827,-0.3826416,0.20793028,0.002037138,-3.54E-04,-0.004896835,0.001861572,-0.005187988,-6.41E-04,-0.26094827,-0.3826416,0.20793028,0.002037138,-3.54E-04,-0.004896835,0.001861572,-0.005187988,-6.41E-04,-0.26094827,-0.3826416,0.20793028,0.002037138,-3.54E-04,-0.004896835,0.002532959,-0.004577637,-4.27E-04,-0.2585854,-0.3824525,0.20807016,-3.26E-04,0.001715183,-0.00229013,0.002532959,-0.004577637,-4.27E-04,-0.2585854,-0.3824525,0.20807016,-3.26E-04,0.001715183,-0.00229013,0.002532959,-0.004577637,-4.27E-04,-0.2585854,-0.3824525,0.20807016,-3.26E-04,0.001715183,-0.00229013,0.001617432,-0.00466919,-6.41E-04,-0.2586467,-0.38211548,0.20534271,0.001444548,-0.001307368,-0.001454771,0.00177002,-0.004119873,-7.63E-04,-0.25881556,-0.38232204,0.20514941,-6.75E-04,-8.26E-04,-7.73E-04,0.00177002,-0.004119873,-7.63E-04,-0.25881556,-0.38232204,0.20514941,-6.75E-04,-8.26E-04,-7.73E-04,0.00177002,-0.004119873,-7.63E-04,-0.25881556,-0.38232204,0.20514941,-6.75E-04,-8.26E-04,-7.73E-04,0.001983643,-0.003875732,-0.001464844,-0.25716785,-0.38306743,0.20499557,0.003200561,-0.001515091,-8.02E-04,0.001556397,-0.004699707,-1.53E-04,-0.25698978,-0.38387898,0.2041952,0.001984894,-0.002595633,-0.001070201,0.001556397,-0.004699707,-1.53E-04,-0.25698978,-0.38387898,0.2041952,0.001984894,-0.002595633,-0.001070201,0.001556397,-0.004699707,-1.53E-04,-0.25698978,-0.38387898,0.2041952,0.001984894,-0.002595633,-0.001070201,0.001800537,-0.005004883,-1.53E-04,-0.25758767,-0.38481924,0.2037065,-0.002391577,-0.003761083,-0.001954794,0.001647949,-0.004150391,-0.001464844,-0.25980407,-0.385391,0.2064735,-0.002433479,-2.60E-04,0.011544079,0.001647949,-0.004150391,-0.001464844,-0.25980407,-0.385391,0.2064735,-0.002433479,-2.60E-04,0.011544079,0.001647949,-0.004150391,-0.001464844,-0.25980407,-0.385391,0.2064735,-0.002433479,-2.60E-04,0.011544079,0.001495361,-0.003173828,-0.001617432,-0.2607265,-0.3849083,0.20530099,-0.001450002,7.22E-04,-0.003549278,0.002105713,-0.003845215,-6.41E-04,-0.26193088,-0.38410985,0.20490094,-0.002412379,0.001907706,0.001214787,0.002105713,-0.003845215,-6.41E-04,-0.26193088,-0.38410985,0.20490094,-0.002412379,0.001907706,0.001214787,0.002105713,-0.003845215,-6.41E-04,-0.26193088,-0.38410985,0.20490094,-0.002412379,0.001907706,0.001214787,0.00201416,-0.004608154,-0.001739502,-0.2624561,-0.38377106,0.20510116,-0.002100796,0.00135529,8.01E-04,0.001831055,-0.0050354,-9.77E-04,-0.26066756,-0.38334823,0.20666121,0.010545492,2.92E-04,2.48E-04,0.001831055,-0.0050354,-9.77E-04,-0.26066756,-0.38334823,0.20666121,0.010545492,2.92E-04,2.48E-04,0.001831055,-0.0050354,-9.77E-04,-0.26066756,-0.38334823,0.20666121,0.010545492,2.92E-04,2.48E-04,0.001251221,-0.004608154,-9.46E-04,-0.2613213,-0.38268995,0.20630655,-0.002777815,2.44E-04,0.002128512,0.001251221,-0.004608154,-9.46E-04,-0.2613213,-0.38268995,0.20630655,-0.002777815,2.44E-04,0.002128512,0.001251221,-0.004608154,-9.46E-04,-0.2613213,-0.38268995,0.20630655,-0.002777815,2.44E-04,0.002128512,0.001251221,-0.004608154,-9.46E-04,-0.2613213,-0.38268995,0.20630655,-0.002777815,2.44E-04,0.002128512,0.001251221,-0.004608154,-9.46E-04,-0.2613213,-0.38268995,0.20630655,-0.002777815,2.44E-04,0.002128512,0.001251221,-0.004608154,-9.46E-04,-0.2613213,-0.38268995,0.20630655,-0.002777815,2.44E-04,0.002128512,0.001251221,-0.004608154,-9.46E-04,-0.2613213,-0.38268995,0.20630655,-0.002777815,2.44E-04,0.002128512,0.001251221,-0.004608154,-9.46E-04,-0.2613213,-0.38268995,0.20630655,-0.002777815,2.44E-04,0.002128512,0.001190186,-0.004241943,-4.27E-04,-0.26090756,-0.38128385,0.20269042,6.23E-04,0.001004309,-7.86E-04,0.001312256,-0.00466919,-0.001647949,-0.2609469,-0.38166448,0.2018886,2.96E-04,-2.02E-04,-0.003310725,0.001312256,-0.00466919,-5.49E-04,-0.2609469,-0.38166448,0.2018886,2.96E-04,-2.02E-04,-0.003310725,0.001312256,-0.00466919,-5.49E-04,-0.2609469,-0.38166448,0.2018886,2.96E-04,-2.02E-04,-0.003310725,0.001434326,-0.0050354,4.88E-04,-0.2594507,-0.38268,0.2026408,1.43E-04,-0.002726495,0.003139228,0.001434326,-0.0050354,4.88E-04,-0.2594507,-0.38268,0.2026408,1.43E-04,-0.002726495,0.003139228,0.001434326,-0.0050354,4.88E-04,-0.2594507,-0.38268,0.2026408,1.43E-04,-0.002726495,0.003139228,0.001434326,-0.0050354,4.88E-04,-0.2594507,-0.38268,0.2026408,1.43E-04,-0.002726495,0.003139228,8.85E-04,-0.003845215,-6.41E-04,-0.25930157,-0.38409415,0.19904245,8.18E-04,-0.003723234,-8.31E-04,8.85E-04,-0.003845215,-6.41E-04,-0.25930157,-0.38409415,0.19904245,8.18E-04,-0.003723234,-8.31E-04,8.85E-04,-0.003845215,-6.41E-04,-0.25930157,-0.38409415,0.19904245,8.18E-04,-0.003723234,-8.31E-04,8.85E-04,-0.003845215,-6.41E-04,-0.25930157,-0.38409415,0.19904245,8.18E-04,-0.003723234,-8.31E-04,0.002075195,-0.002960205,-3.66E-04,-0.25936598,-0.38679558,0.19632761,-4.00E-04,-0.00218147,-0.00406687,0.002075195,-0.002960205,-3.66E-04,-0.25936598,-0.38679558,0.19632761,-4.00E-04,-0.00218147,-0.00406687,0.002075195,-0.002960205,-3.66E-04,-0.25936598,-0.38679558,0.19632761,-4.00E-04,-0.00218147,-0.00406687,0.0027771,-0.004180908,-6.10E-04,-0.25954968,-0.38720137,0.1978519,-7.35E-04,-0.001623094,0.006097078,0.003051758,-0.005157471,-1.22E-04,-0.26145998,-0.38626248,0.20120275,-0.001998276,0.001039088,-0.001831412,0.003051758,-0.005157471,-1.22E-04,-0.26145998,-0.38626248,0.20120275,-0.001998276,0.001039088,-0.001831412,0.003051758,-0.005157471,-1.22E-04,-0.26145998,-0.38626248,0.20120275,-0.001998276,0.001039088,-0.001831412,0.003051758,-0.005157471,-1.22E-04,-0.26145998,-0.38626248,0.20120275,-0.001998276,0.001039088,-0.001831412,0.002532959,-0.002105713,7.63E-04,-0.26025072,-0.38345847,0.2016677,-0.004062027,0.002934784,0.004478544,0
-0.010101318,-0.36486927,0.124004155,0.00422883,0.004333496,-0.001495361,-0.3239615,-4.57E-04,0.006275386,0.004333496,-0.010101318,-0.001495361,-0.36486927,-0.3239615,0.124004155,-4.57E-04,0.00422883,0.006275386,0.004425049,-0.006866455,-0.001953125,-0.36648008,-0.32151866,0.12622133,-0.002660543,0.002548933,0.002044052,0.004425049,-0.006866455,-0.001953125,-0.36648008,-0.32151866,0.12622133,-0.002660543,0.002548933,0.002044052,0.004425049,-0.006866455,-0.001953125,-0.36648008,-0.32151866,0.12622133,-0.002660543,0.002548933,0.002044052,0.004425049,-0.006866455,-0.001953125,-0.36648008,-0.32151866,0.12622133,-0.002660543,0.002548933,0.002044052,0.003234863,-0.006286621,-0.002563477,-0.36979628,-0.32143113,0.12872598,-0.00740099,-1.02E-04,0.004574806,0.003112793,-0.006744385,-0.002136231,-0.36970872,-0.32198387,0.13096166,0.001300514,-4.04E-04,0.002369642,0.003112793,-0.006744385,-0.002136231,-0.36970872,-0.32198387,0.13096166,0.001300514,-4.04E-04,0.002369642,0.003112793,-0.006744385,-0.002136231,-0.36970872,-0.32198387,0.13096166,0.001300514,-4.04E-04,0.002369642,0.003356934,-0.007263184,-0.00189209,-0.3675264,-0.3234136,0.13113317,0.00262773,-0.002178431,5.50E-04,0.003356934,-0.007263184,-0.00189209,-0.3675264,-0.3234136,0.13113317,0.00262773,-0.002178431,5.50E-04,0.003356934,-0.007263184,-0.00189209,-0.3675264,-0.3234136,0.13113317,0.00262773,-0.002178431,5.50E-04,0.003356934,-0.007263184,-0.00189209,-0.3675264,-0.3234136,0.13113317,0.00262773,-0.002178431,5.50E-04,0.003356934,-0.007263184,-0.00189209,-0.3675264,-0.3234136,0.13113317,0.00262773,-0.002178431,5.50E-04,0.00567627,-0.009155273,-4.27E-04,-0.3649859,-0.32668066,0.12988435,3.01E-04,-0.00168848,-7.95E-04,0.00567627,-0.009155273,-4.27E-04,-0.3649859,-0.32668066,0.12988435,3.01E-04,-0.00168848,-7.95E-04,0.00567627,-0.009155273,-4.27E-04,-0.3649859,-0.32668066,0.12988435,3.01E-04,-0.00168848,-7.95E-04,0.005432129,-0.010192871,-0.001373291,-0.36775875,-0.32462937,0.12998028,-0.005684853,0.004103243,0.001733586,0.005432129,-0.010192871,-0.001373291,-0.36775875,-0.32462937,0.12998028,-0.005684853,0.004103243,0.001733586,0.005432129,-0.010192871,-0.001373291,-0.36775875,-0.32462937,0.12998028,-0.005684853,0.004103243,0.001733586,0.00491333,-0.010803223,-0.002593994,-0.3709712,-0.32174248,0.13040075,-4.89E-04,0.00326103,7.33E-04,0.00491333,-0.010772705,-0.002838135,-0.3709712,-0.32174248,0.13040075,-4.89E-04,0.00326103,7.33E-04,0.004882813,-0.008972168,-0.004425049,-0.36797944,-0.32171717,0.13111395,0.007475287,-9.45E-04,6.30E-04,0.004882813,-0.008972168,-0.004425049,-0.36797944,-0.32171717,0.13111395,0.007475287,-9.45E-04,6.30E-04,0.004882813,-0.008972168,-0.004425049,-0.36797944,-0.32171717,0.13111395,0.007475287,-9.45E-04,6.30E-04,0.004150391,-0.006256104,-0.002655029,-0.361603,-0.32409397,0.13244967,0.006958216,-0.004122585,0.003536657,0.004150391,-0.006256104,-0.002655029,-0.361603,-0.32409397,0.13244967,0.006958216,-0.004122585,0.003536657,0.004150391,-0.006256104,-0.002655029,-0.361603,-0.32409397,0.13244967,0.006958216,-0.004122585,0.003536657,0.004364014,-0.008239746,-0.001800537,-0.35821486,-0.32573554,0.13630587,0.005248547,-0.001107723,7.79E-04,0.004364014,-0.008239746,-0.001800537,-0.35821486,-0.32573554,0.13630587,0.005248547,-0.001107723,7.79E-04,0.004425049,-0.008422852,-0.001495361,-0.35735434,-0.32588995,0.13668752,0.003441989,-6.18E-04,0.001526594,0.004425049,-0.008422852,-0.001495361,-0.35735434,-0.32588995,0.13668752,0.003441989,-6.18E-04,0.001526594,0.004425049,-0.008422852,-0.001495361,-0.35735434,-0.32588995,0.13668752,0.003441989,-6.18E-04,0.001526594,0.005554199,-0.009094238,-0.001373291,-0.3578241,-0.3260771,0.13936242,-0.00121522,7.90E-04,0.002178103,0.005554199,-0.009094238,-0.001373291,-0.3578241,-0.3260771,0.13936242,-0.00121522,7.90E-04,0.002178103,0.005554199,-0.009094238,-0.001373291,-0.3578241,-0.3260771,0.13936242,-0.00121522,7.90E-04,0.002178103,0.004821777,-0.014129639,-0.001190186,-0.36172,-0.3233288,0.14100191,-0.002537817,0.001185238,8.13E-04,0.004821777,-0.014129639,-0.001190186,-0.36172,-0.3233288,0.14100191,-0.002537817,0.001185238,8.13E-04,0.004821777,-0.014129639,-0.001190186,-0.36172,-0.3233288,0.14100191,-0.002537817,0.001185238,8.13E-04,0.004821777,-0.014129639,-0.001190186,-0.36172,-0.3233288,0.14100191,-0.002537817,0.001185238,8.13E-04,0.005432129,-0.009399414,-0.001831055,-0.35777217,-0.32324186,0.14041075,0.00849849,-3.08E-05,3.36E-04,0.005432129,-0.009399414,-0.001831055,-0.35777217,-0.32324186,0.14041075,0.00849849,-3.08E-05,3.36E-04,0.005432129,-0.009399414,-0.001831055,-0.35777217,-0.32324186,0.14041075,0.00849849,-3.08E-05,3.36E-04,0.005432129,-0.009399414,-0.001831055,-0.35777217,-0.32324186,0.14041075,0.00849849,-3.08E-05,3.36E-04,0.004577637,-0.006317139,-6.10E-04,-0.35660958,-0.3227842,0.14074047,0.004650354,0.001830816,0.001318857,0.003936768,-0.008850098,-8.54E-04,-0.35868979,-0.32098895,0.14554338,-6.85E-04,0.002751648,0.003016189,0.003936768,-0.008850098,-8.54E-04,-0.35868979,-0.32098895,0.14554338,-6.85E-04,0.002751648,0.003016189,0.003936768,-0.008850098,-8.54E-04,-0.35868979,-0.32098895,0.14554338,-6.85E-04,0.002751648,0.003016189,0.003753662,-0.007202148,-0.001281738,-0.35473585,-0.32037,0.14654166,0.004668713,1.49E-04,0.001529634,0.003753662,-0.007202148,-0.001281738,-0.35473585,-0.32037,0.14654166,0.004668713,1.49E-04,0.001529634,0.003753662,-0.007202148,-0.001281738,-0.35473585,-0.32037,0.14654166,0.004668713,1.49E-04,0.001529634,0.003753662,-0.007202148,-0.001281738,-0.35473585,-0.32037,0.14654166,0.004668713,1.49E-04,0.001529634,0.003753662,-0.007202148,-0.001281738,-0.3541805,-0.31993735,0.14752507,0.002221286,0.001730561,0.003933668,0.00289917,-0.008605957,-0.00201416,-0.3558232,-0.3191125,0.1472623,2.02E-04,-0.001413614,-9.61E-04,0.00289917,-0.008605957,-0.00201416,-0.3558232,-0.3191125,0.1472623,2.02E-04,-0.001413614,-9.61E-04,0.00289917,-0.008605957,-0.00201416,-0.3558232,-0.3191125,0.1472623,2.02E-04,-0.001413614,-9.61E-04,0.00302124,-0.006011963,6.71E-04,-0.3527205,-0.32054627,0.14676695,0.003843546,-0.003001094,-8.32E-04,0.00302124,-0.006011963,6.71E-04,-0.3527205,-0.32054627,0.14676695,0.003843546,-0.003001094,-8.32E-04,0.00302124,-0.006011963,6.71E-04,-0.3527205,-0.32054627,0.14676695,0.003843546,-0.003001094,-8.32E-04,0.003662109,-0.006164551,0.001251221,-0.35126233,-0.32233834,0.14700091,0.001317263,-0.003619909,0.001406074,0.003662109,-0.006164551,0.001251221,-0.35126233,-0.32233834,0.14700091,0.001317263,-0.003619909,0.001406074,0.004058838,-0.006347656,1.83E-04,-0.35168248,-0.3233919,0.14761782,-0.001680553,-0.004214287,0.002467632,0.004058838,-0.006347656,1.83E-04,-0.35168248,-0.3233919,0.14761782,-0.001680553,-0.004214287,0.002467632,0.004058838,-0.006347656,1.83E-04,-0.35168248,-0.3233919,0.14761782,-0.001680553,-0.004214287,0.002467632,0.004821777,-0.008605957,9.16E-04,-0.35969615,-0.32658064,0.14941409,-0.005721331,-0.001300216,0.001281709,0.004821777,-0.008605957,9.16E-04,-0.35969615,-0.32658064,0.14941409,-0.005721331,-0.001300216,0.001281709,0.004821777,-0.008605957,9.16E-04,-0.35969615,-0.32658064,0.14941409,-0.005721331,-0.001300216,0.001281709,0.003967285,-0.010955811,-0.002288818,-0.3630814,-0.32609555,0.15112135,-0.00227505,4.73E-04,0.003450185,0.003967285,-0.010955811,-0.002288818,-0.3630814,-0.32609555,0.15112135,-0.00227505,4.73E-04,0.003450185,0.003967285,-0.010955811,-0.002288818,-0.3630814,-0.32609555,0.15112135,-0.00227505,4.73E-04,0.003450185,0.003967285,-0.010955811,-0.002288818,-0.3630814,-0.32609555,0.15112135,-0.00227505,4.73E-04,0.003450185,0.003967285,-0.010955811,-0.002288818,-0.3630814,-0.32609555,0.15112135,-0.00227505,4.73E-04,0.003450185,0.003082275,-0.009429932,-0.002319336,-0.35645008,-0.323228,0.15367143,0.013859749,0.001389623,0.001876667,0.003082275,-0.009429932,-0.002319336,-0.35645008,-0.323228,0.15367143,0.013859749,0.001389623,0.001876667,0.003082275,-0.009429932,-0.002319336,-0.35645008,-0.323228,0.15367143,0.013859749,0.001389623,0.001876667,0.003082275,-0.009429932,-0.002319336,-0.35645008,-0.323228,0.15367143,0.013859749,0.001389623,0.001876667,0.003845215,-0.00579834,-0.001556397,-0.35598028,-0.32148114,0.15551984,-0.006934762,0.002023131,0.00295794,0.003845215,-0.00579834,-0.001556397,-0.35598028,-0.32148114,0.15551984,-0.006934762,0.002023131,0.00295794,0.003845215,-0.00579834,-0.001556397,-0.35598028,-0.32148114,0.15551984,-0.006934762,0.002023131,0.00295794,0.003387451,-0.00668335,-0.001922607,-0.35883206,-0.31960317,0.15557192,-0.002404511,0.001579493,6.69E-06,0.003387451,-0.00668335,-0.001922607,-0.35883206,-0.31960317,0.15557192,-0.002404511,0.001579493,6.69E-06,0.003387451,-0.00668335,-0.001922607,-0.35883206,-0.31960317,0.15557192,-0.002404511,0.001579493,6.69E-06,0.003387451,-0.00668335,-0.001922607,-0.35883206,-0.31960317,0.15557192,-0.002404511,0.001579493,6.69E-06,0.003387451,-0.00668335,-0.001922607,-0.35883206,-0.31960317,0.15557192,-0.002404511,0.001579493,6.69E-06,0.002471924,-0.00970459,-0.003295898,-0.36284798,-0.32031646,0.15799765,-0.001074135,-0.002040714,0.001914457,0.002471924,-0.00970459,-0.003295898,-0.36284798,-0.32031646,0.15799765,-0.001074135,-0.002040714,0.001914457,0.002471924,-0.00970459,-0.003295898,-0.36284798,-0.32031646,0.15799765,-0.001074135,-0.002040714,0.001914457,0.001678467,-0.009063721,-0.004547119,-0.35964274,-0.32107514,0.1584698,0.003868818,-6.41E-04,-0.001090646,0.001678467,-0.009063721,-0.004547119,-0.35964274,-0.32107514,0.1584698,0.003868818,-6.41E-04,-0.001090646,0.001678467,-0.009063721,-0.004547119,-0.35964274,-0.32107514,0.1584698,0.003868818,-6.41E-04,-0.001090646,0.001678467,-0.009063721,-0.004547119,-0.35964274,-0.32107514,0.1584698,0.003868818,-6.41E-04,-0.001090646,0.002258301,-0.006988525,-0.00592041,-0.35490525,-0.32277814,0.15854469,0.012070775,-0.002661318,-3.42E-04,0.001800537,-0.005157471,-0.002410889,-0.35174263,-0.3224728,0.15802743,0.004238963,0.002007723,-0.002113119,0.001800537,-0.005157471,-0.002410889,-0.35174263,-0.3224728,0.15802743,0.004238963,0.002007723,-0.002113119,0.001800537,-0.005157471,-0.002410889,-0.35174263,-0.3224728,0.15802743,0.004238963,0.002007723,-0.002113119,0.001831055,-0.006317139,-0.004638672,-0.35280022,-0.32119983,0.16020837,-5.93E-04,0.001863897,1.31E-04,0.001342773,-0.006896973,-0.003112793,-0.351747,-0.32096136,0.1604299,0.004212827,9.54E-04,8.86E-04,0.001342773,-0.006896973,-0.003112793,-0.351747,-0.32096136,0.1604299,0.004212827,9.54E-04,8.86E-04,0.001342773,-0.006896973,-0.003112793,-0.351747,-0.32096136,0.1604299,0.004212827,9.54E-04,8.86E-04,0
